id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
112811,Female,Loyal Customer,39,Business travel,Eco,1211,3,2,2,2,3,3,3,3,1,4,4,4,4,3,0,0
16086,Female,Loyal Customer,53,Business travel,Business,303,0,0,0,3,3,5,2,1,1,1,1,1,1,3,4,0
8624,Female,disloyal Customer,39,Business travel,Business,280,3,3,3,4,3,3,3,3,4,2,5,4,5,3,0,0
34551,Male,disloyal Customer,24,Business travel,Eco,798,1,1,1,5,5,1,4,5,5,3,4,4,3,5,13,0
36446,Male,disloyal Customer,50,Business travel,Eco,1368,5,5,5,1,5,5,3,5,3,3,3,1,2,5,0,0
65736,Male,Loyal Customer,59,Business travel,Eco,1061,1,0,0,4,5,1,5,5,1,2,4,3,3,5,0,0
14642,Male,disloyal Customer,37,Business travel,Eco,548,1,2,2,3,5,2,5,5,1,4,3,1,4,5,0,0
112153,Male,Loyal Customer,39,Business travel,Business,1564,3,2,2,2,4,3,3,3,3,3,3,1,3,2,53,47
95525,Male,Loyal Customer,44,Personal Travel,Eco Plus,189,4,4,4,3,5,4,1,5,3,3,4,3,4,5,2,8
58798,Male,Loyal Customer,53,Business travel,Business,797,3,3,3,3,1,4,5,3,3,3,3,1,3,4,5,3
61266,Male,Loyal Customer,40,Personal Travel,Eco,862,5,5,5,3,5,5,5,5,3,4,4,5,5,5,0,0
99083,Male,Loyal Customer,54,Business travel,Business,3531,4,4,4,4,2,5,4,4,4,4,4,4,4,5,0,0
96997,Male,Loyal Customer,40,Personal Travel,Eco,883,3,4,3,4,3,3,3,3,2,2,4,2,4,3,34,15
53046,Male,Loyal Customer,7,Personal Travel,Eco,1190,4,4,4,1,1,4,1,1,3,5,3,3,4,1,0,0
48276,Male,disloyal Customer,69,Business travel,Business,236,4,4,4,4,4,4,4,4,4,4,4,1,3,4,9,0
8327,Male,Loyal Customer,32,Business travel,Business,661,2,2,2,2,4,4,4,4,3,3,4,4,4,4,101,108
105054,Female,Loyal Customer,68,Personal Travel,Eco,255,3,4,3,4,2,5,2,2,2,3,2,1,2,3,5,8
108336,Male,disloyal Customer,44,Business travel,Business,1750,4,4,4,4,1,4,1,1,3,2,4,5,4,1,20,0
87342,Male,Loyal Customer,45,Business travel,Business,425,2,2,2,2,3,5,5,5,5,5,5,4,5,5,43,23
86600,Male,Loyal Customer,50,Business travel,Business,3363,4,4,4,4,5,4,5,4,4,4,4,3,4,3,28,27
79432,Male,Loyal Customer,57,Business travel,Business,3264,2,2,5,2,5,5,4,5,5,5,5,5,5,4,23,47
65356,Male,Loyal Customer,50,Business travel,Business,631,1,1,1,1,3,5,5,4,4,4,4,5,4,3,3,3
129332,Female,Loyal Customer,33,Business travel,Business,2586,2,2,2,2,4,4,4,5,5,5,5,3,5,3,0,13
30615,Male,Loyal Customer,11,Personal Travel,Eco Plus,472,2,5,2,5,5,2,4,5,5,5,5,5,4,5,0,0
78674,Male,disloyal Customer,22,Business travel,Business,674,5,0,5,2,2,5,2,2,5,5,4,3,5,2,0,0
52884,Male,Loyal Customer,38,Business travel,Eco,624,4,1,4,4,4,4,4,4,5,4,4,4,3,4,2,0
123140,Male,Loyal Customer,29,Business travel,Business,631,5,1,5,5,4,4,4,4,3,2,4,5,5,4,0,0
115669,Female,disloyal Customer,25,Business travel,Business,325,4,4,4,4,3,4,3,3,3,2,4,3,4,3,0,0
4138,Male,Loyal Customer,31,Business travel,Eco,431,2,3,3,3,2,2,2,2,1,3,4,3,3,2,0,0
22708,Female,Loyal Customer,63,Personal Travel,Eco,589,2,4,2,3,3,5,4,5,5,2,5,5,5,3,0,
57235,Female,Loyal Customer,64,Personal Travel,Eco Plus,1514,3,4,3,3,3,3,2,3,3,3,1,5,3,4,0,0
35006,Male,Loyal Customer,56,Personal Travel,Eco,1182,2,5,2,3,3,2,3,3,5,2,4,5,5,3,0,9
76820,Female,Loyal Customer,32,Business travel,Business,1851,5,5,5,5,4,4,4,4,4,5,3,4,5,4,0,0
5081,Male,disloyal Customer,37,Business travel,Business,224,1,1,1,2,3,1,3,3,2,2,2,2,3,3,0,14
79610,Male,Loyal Customer,71,Business travel,Business,2802,2,3,3,3,2,4,4,2,2,2,2,4,2,4,0,24
70266,Male,disloyal Customer,28,Business travel,Business,852,4,4,4,5,4,4,4,4,4,3,5,4,5,4,0,0
116638,Female,Loyal Customer,57,Business travel,Business,2975,5,5,5,5,3,4,4,5,5,5,5,4,5,4,0,0
34731,Female,Loyal Customer,36,Business travel,Business,3587,3,3,4,3,1,1,5,4,4,4,3,1,4,1,0,0
35742,Female,disloyal Customer,21,Business travel,Eco,2153,3,3,3,3,1,3,1,1,1,3,3,1,4,1,20,25
117482,Female,disloyal Customer,45,Business travel,Business,507,4,3,3,2,1,4,1,1,3,4,5,5,4,1,25,9
5164,Female,Loyal Customer,47,Business travel,Business,1523,0,0,0,3,5,4,5,4,4,4,4,4,4,5,0,0
52820,Male,Loyal Customer,50,Personal Travel,Eco,2402,3,2,3,3,5,3,5,5,2,2,4,2,3,5,0,0
17618,Female,Loyal Customer,24,Business travel,Eco,622,4,4,4,4,4,5,4,4,2,3,1,5,3,4,56,53
65989,Female,Loyal Customer,51,Business travel,Eco Plus,1372,2,5,5,5,4,3,3,2,2,2,2,4,2,4,0,0
93861,Male,Loyal Customer,22,Business travel,Business,588,3,4,4,4,3,3,3,3,2,5,4,3,3,3,0,0
74808,Male,Loyal Customer,52,Business travel,Eco Plus,1188,3,4,1,4,4,3,4,4,1,4,2,4,3,4,0,0
54863,Male,Loyal Customer,33,Business travel,Business,641,3,3,3,3,5,5,5,5,4,2,5,5,4,5,0,0
104975,Male,Loyal Customer,48,Business travel,Eco,337,4,1,3,1,5,4,5,5,4,3,2,1,3,5,0,40
58650,Male,disloyal Customer,27,Business travel,Eco,867,2,2,2,3,5,2,5,5,1,3,4,1,3,5,10,0
6283,Male,Loyal Customer,42,Personal Travel,Eco,585,0,4,0,4,3,0,3,3,3,4,5,4,4,3,1,0
123543,Male,disloyal Customer,36,Business travel,Business,1773,2,2,2,1,3,2,3,3,5,2,5,4,5,3,0,6
64857,Male,Loyal Customer,57,Business travel,Business,3524,4,4,4,4,5,4,5,4,4,4,4,4,4,3,43,31
117780,Female,Loyal Customer,51,Business travel,Business,1912,5,5,5,5,3,4,5,3,3,4,3,3,3,4,31,11
58542,Male,Loyal Customer,44,Business travel,Business,1514,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0
35527,Female,Loyal Customer,14,Personal Travel,Eco,1076,1,5,1,1,3,1,3,3,4,5,4,3,5,3,0,1
12451,Male,Loyal Customer,8,Personal Travel,Eco,201,2,5,2,1,3,2,3,3,5,3,4,4,3,3,0,12
106957,Male,disloyal Customer,23,Business travel,Business,937,0,0,0,3,5,0,5,5,4,2,5,3,4,5,25,2
96569,Male,Loyal Customer,57,Business travel,Business,3702,0,0,0,1,2,4,4,1,1,1,1,5,1,5,6,24
83875,Male,Loyal Customer,59,Business travel,Business,1670,2,2,2,2,4,3,4,5,5,5,5,5,5,4,0,17
86592,Male,Loyal Customer,49,Business travel,Business,746,3,3,3,3,4,4,4,4,4,4,4,3,4,4,0,0
118852,Female,Loyal Customer,19,Personal Travel,Eco Plus,325,2,3,2,1,3,2,3,3,1,5,5,2,5,3,0,0
51225,Female,Loyal Customer,42,Business travel,Eco Plus,421,5,4,5,4,1,2,5,5,5,5,5,3,5,4,31,32
27328,Male,Loyal Customer,23,Business travel,Business,954,1,1,1,1,4,4,4,4,3,2,3,2,4,4,0,0
116757,Female,Loyal Customer,26,Personal Travel,Eco Plus,358,2,4,2,3,5,2,5,5,4,3,4,3,4,5,0,0
117649,Female,disloyal Customer,23,Business travel,Eco,1020,2,2,2,1,2,2,2,2,2,3,1,2,2,2,98,89
67562,Female,Loyal Customer,46,Business travel,Business,2860,3,3,3,3,3,4,5,5,5,5,5,4,5,5,2,
62531,Male,Loyal Customer,47,Business travel,Eco,1726,1,2,2,2,1,1,1,1,2,2,3,4,4,1,0,28
54489,Male,Loyal Customer,50,Business travel,Eco,925,2,1,1,1,2,2,2,2,2,4,1,1,5,2,2,0
93404,Female,Loyal Customer,60,Business travel,Business,3131,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0
23764,Male,Loyal Customer,11,Personal Travel,Eco Plus,1083,3,1,3,3,3,3,3,3,2,2,3,3,3,3,0,36
120605,Male,Loyal Customer,35,Business travel,Business,2772,5,4,5,5,4,4,5,4,4,4,4,4,4,5,0,0
11986,Female,Loyal Customer,34,Personal Travel,Eco,643,4,5,4,2,1,4,1,1,4,5,4,3,5,1,18,25
91816,Female,Loyal Customer,10,Personal Travel,Eco,599,2,2,2,4,1,2,1,1,2,4,3,4,3,1,0,0
94147,Female,disloyal Customer,20,Business travel,Business,562,4,1,5,2,4,5,2,4,5,5,5,5,4,4,0,0
60025,Female,Loyal Customer,52,Personal Travel,Eco,937,1,1,1,3,5,4,4,1,1,1,1,2,1,3,10,3
26349,Female,Loyal Customer,24,Personal Travel,Eco Plus,834,2,2,2,3,3,2,1,3,4,2,4,4,3,3,0,0
12720,Female,Loyal Customer,24,Business travel,Business,2919,5,5,5,5,5,4,5,5,2,3,3,4,3,5,33,39
84246,Male,Loyal Customer,34,Personal Travel,Eco Plus,432,3,4,1,3,4,1,5,4,5,5,3,1,1,4,25,29
127430,Female,Loyal Customer,48,Personal Travel,Eco,868,2,4,2,4,1,3,1,3,3,2,3,1,3,4,0,0
24313,Female,Loyal Customer,50,Personal Travel,Eco Plus,147,2,4,2,4,2,5,5,2,2,2,2,5,2,5,0,0
49397,Male,Loyal Customer,62,Business travel,Business,421,3,3,3,3,2,1,2,4,4,4,4,3,4,3,1,0
90992,Male,Loyal Customer,51,Business travel,Eco,545,1,3,3,3,1,1,1,1,4,2,4,3,3,1,0,0
115523,Female,disloyal Customer,25,Business travel,Business,333,1,0,2,3,2,2,2,2,5,4,5,5,4,2,0,0
60828,Female,Loyal Customer,19,Personal Travel,Eco Plus,455,2,4,2,1,3,2,3,3,3,3,4,3,4,3,10,38
99821,Male,disloyal Customer,37,Business travel,Business,534,4,4,4,3,2,4,2,2,4,4,4,5,4,2,12,1
46755,Male,Loyal Customer,46,Business travel,Eco Plus,73,5,2,2,2,5,5,5,5,4,3,3,4,3,5,0,0
52301,Female,Loyal Customer,30,Business travel,Business,451,4,5,5,5,4,4,4,4,3,2,4,4,4,4,0,0
82658,Male,Loyal Customer,47,Business travel,Eco,120,2,4,3,4,2,2,2,2,4,1,3,3,4,2,0,0
85003,Female,Loyal Customer,59,Business travel,Business,1590,2,2,2,2,2,4,4,5,5,5,5,4,5,3,2,5
54916,Male,Loyal Customer,27,Business travel,Eco Plus,862,3,4,4,4,3,3,3,3,1,1,3,4,4,3,0,0
8041,Female,disloyal Customer,38,Business travel,Business,530,5,5,5,3,5,5,5,5,5,5,4,3,5,5,0,0
84944,Male,Loyal Customer,43,Business travel,Business,2646,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0
67604,Female,disloyal Customer,29,Business travel,Business,1188,5,5,5,4,5,5,3,5,4,2,5,4,5,5,0,0
2016,Female,Loyal Customer,41,Business travel,Business,1779,5,5,5,5,2,4,4,3,3,4,3,5,3,4,0,7
22505,Male,Loyal Customer,41,Business travel,Eco Plus,143,4,2,2,2,4,4,4,4,5,2,1,5,2,4,1,0
29755,Female,Loyal Customer,50,Business travel,Business,3623,4,4,4,3,2,5,4,4,4,4,4,5,4,3,0,0
15089,Female,disloyal Customer,36,Business travel,Eco,239,2,3,2,5,4,2,4,4,5,1,1,3,2,4,0,0
92102,Male,Loyal Customer,31,Business travel,Eco,1535,5,2,2,2,5,5,5,5,2,3,1,1,3,5,0,0
39445,Female,Loyal Customer,17,Personal Travel,Eco,129,5,0,5,1,4,5,4,4,3,2,5,5,4,4,0,0
2804,Male,Loyal Customer,50,Personal Travel,Eco,764,3,5,3,1,4,3,4,4,5,4,5,5,4,4,19,28
28624,Female,disloyal Customer,46,Business travel,Eco,2457,4,4,4,3,2,4,2,2,2,1,3,1,3,2,0,0
67253,Male,Loyal Customer,43,Personal Travel,Eco,964,2,5,2,5,3,2,5,3,4,3,5,5,4,3,1,0
90949,Female,Loyal Customer,39,Business travel,Eco,246,3,4,3,4,3,3,3,3,1,4,3,4,4,3,0,0
44638,Male,Loyal Customer,35,Business travel,Eco,268,5,4,4,4,5,5,5,5,5,3,3,2,2,5,0,0
92119,Female,Loyal Customer,67,Personal Travel,Eco,1589,2,2,2,4,2,2,3,4,4,2,4,4,4,4,0,0
13242,Male,Loyal Customer,47,Business travel,Business,657,5,5,5,5,3,5,5,4,4,5,4,3,4,3,0,0
9939,Female,Loyal Customer,43,Business travel,Business,3487,5,5,5,5,5,5,4,4,4,4,4,5,4,3,1,0
123614,Female,Loyal Customer,22,Personal Travel,Eco Plus,1773,3,4,3,5,1,3,1,1,3,4,4,1,1,1,114,108
88622,Male,Loyal Customer,53,Personal Travel,Eco,442,3,3,3,2,4,3,5,4,3,4,5,4,5,4,0,0
86140,Male,Loyal Customer,56,Business travel,Business,356,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0
21166,Male,Loyal Customer,45,Business travel,Business,2358,0,4,0,3,2,4,5,4,4,1,1,5,4,3,0,0
110134,Male,Loyal Customer,40,Business travel,Business,869,1,1,1,1,1,4,3,1,1,1,1,3,1,3,1,0
82147,Female,Loyal Customer,44,Business travel,Business,3664,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,1
27854,Female,Loyal Customer,57,Personal Travel,Eco,1448,3,3,3,3,5,3,4,5,5,3,5,2,5,4,5,0
118947,Male,Loyal Customer,44,Business travel,Business,682,3,3,3,3,3,4,4,4,4,4,4,3,4,5,30,23
41638,Male,Loyal Customer,53,Business travel,Business,2878,3,3,3,3,3,5,4,4,4,4,4,5,4,3,0,0
121883,Male,Loyal Customer,32,Personal Travel,Eco,366,5,5,5,4,3,5,2,3,5,2,4,5,4,3,4,0
63527,Female,Loyal Customer,48,Business travel,Business,1009,4,4,3,4,4,5,4,4,4,4,4,3,4,3,0,0
23729,Female,Loyal Customer,24,Personal Travel,Eco Plus,196,2,2,2,3,2,2,2,2,2,2,3,2,4,2,0,0
34177,Male,Loyal Customer,34,Business travel,Business,3131,3,4,4,4,5,4,3,3,3,2,3,2,3,1,0,0
30889,Male,Loyal Customer,54,Business travel,Business,841,5,1,5,5,2,4,4,4,4,4,4,4,4,3,0,14
96833,Female,disloyal Customer,42,Business travel,Business,849,2,2,2,3,5,2,5,5,5,5,5,5,4,5,19,0
117778,Female,Loyal Customer,33,Business travel,Business,1912,2,5,2,2,4,4,5,5,5,5,5,3,5,3,29,23
129024,Female,Loyal Customer,44,Personal Travel,Eco,2611,4,3,4,3,4,5,5,4,5,3,3,5,2,5,0,10
80872,Male,Loyal Customer,8,Personal Travel,Eco,484,1,3,5,4,1,5,1,1,2,2,4,2,4,1,0,13
21483,Male,Loyal Customer,61,Business travel,Eco,331,4,5,5,5,4,4,4,4,1,2,1,5,3,4,0,0
100007,Female,Loyal Customer,59,Business travel,Business,281,2,2,2,2,3,5,4,5,5,5,5,5,5,5,77,75
89889,Female,disloyal Customer,26,Business travel,Business,1306,4,4,4,4,5,4,5,5,3,5,4,5,5,5,0,0
90612,Female,Loyal Customer,48,Business travel,Eco,581,3,3,3,3,4,4,4,3,3,3,3,4,3,2,0,0
65359,Male,Loyal Customer,60,Business travel,Business,2919,2,1,2,2,5,5,5,4,4,4,4,4,4,3,5,9
27719,Male,Loyal Customer,42,Business travel,Business,1448,5,5,5,5,3,1,3,5,5,5,5,5,5,2,0,0
92040,Male,Loyal Customer,40,Business travel,Business,1535,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0
8038,Female,Loyal Customer,41,Business travel,Business,294,5,4,5,5,2,4,4,4,4,4,4,4,4,3,24,23
68768,Male,Loyal Customer,43,Business travel,Business,3252,2,2,2,2,3,2,2,2,4,3,4,2,2,2,308,297
85330,Male,Loyal Customer,25,Business travel,Business,1899,2,2,2,2,3,4,3,3,3,4,5,3,5,3,35,13
94318,Male,disloyal Customer,22,Business travel,Eco,239,3,2,3,4,2,3,2,2,3,5,3,4,3,2,3,5
85510,Male,Loyal Customer,38,Personal Travel,Eco,152,3,5,3,3,5,3,5,5,3,5,4,4,4,5,0,2
111482,Male,Loyal Customer,28,Business travel,Business,1452,2,2,3,2,5,4,5,5,3,2,4,4,5,5,12,0
84447,Female,Loyal Customer,47,Business travel,Business,2660,3,1,1,1,1,3,3,3,3,3,3,4,3,3,0,0
19230,Female,Loyal Customer,35,Personal Travel,Eco Plus,459,3,4,4,4,3,4,3,3,3,4,5,5,4,3,0,0
5027,Female,Loyal Customer,29,Business travel,Business,235,4,4,4,4,5,4,5,5,4,5,5,4,5,5,3,32
71430,Female,Loyal Customer,39,Business travel,Business,3032,2,2,2,2,5,4,4,4,4,4,4,3,4,5,53,42
68402,Male,Loyal Customer,23,Business travel,Business,1045,4,4,4,4,5,5,5,5,4,3,4,5,5,5,0,0
35417,Female,Loyal Customer,53,Business travel,Eco,1076,1,4,4,4,4,3,4,1,1,1,1,3,1,3,45,49
111824,Male,Loyal Customer,23,Business travel,Business,1605,1,1,1,1,5,5,5,5,3,2,4,3,4,5,36,20
42752,Female,Loyal Customer,68,Personal Travel,Eco,607,1,4,1,3,2,5,4,3,3,1,3,5,3,5,0,0
44529,Male,Loyal Customer,47,Business travel,Business,157,3,4,3,3,4,2,2,2,2,3,3,2,2,2,0,0
27832,Female,Loyal Customer,44,Personal Travel,Eco,1448,4,1,4,2,4,1,1,5,5,4,5,4,5,2,0,12
93129,Female,disloyal Customer,39,Business travel,Business,1183,3,3,3,3,4,3,4,4,5,5,4,5,4,4,0,26
128010,Male,Loyal Customer,37,Personal Travel,Eco,1488,4,5,4,3,2,4,2,2,3,2,4,3,1,2,0,0
126309,Female,disloyal Customer,26,Personal Travel,Eco,650,1,1,1,3,2,1,2,2,2,5,2,1,3,2,0,0
86117,Male,Loyal Customer,48,Business travel,Business,356,4,4,4,4,4,5,4,5,5,5,5,5,5,4,0,0
49726,Male,Loyal Customer,33,Business travel,Eco,89,3,4,4,4,3,3,3,3,1,3,3,3,3,3,0,0
28437,Female,Loyal Customer,41,Business travel,Business,2496,2,4,4,4,2,2,2,2,4,2,4,2,3,2,0,39
81241,Female,disloyal Customer,24,Business travel,Eco,930,3,3,3,3,3,3,3,3,5,2,4,5,5,3,1,7
28435,Male,Loyal Customer,27,Business travel,Eco,2496,4,4,4,4,4,4,4,5,3,3,1,4,5,4,9,0
94984,Female,Loyal Customer,67,Personal Travel,Eco,239,4,1,0,4,1,4,3,4,4,0,2,2,4,1,8,3
102410,Female,Loyal Customer,30,Personal Travel,Eco,226,3,4,3,1,4,3,4,4,4,5,5,5,5,4,4,0
121335,Female,disloyal Customer,39,Business travel,Business,430,3,3,3,3,2,3,2,2,3,2,5,4,4,2,9,2
98045,Male,Loyal Customer,48,Business travel,Business,1751,4,4,3,4,5,4,5,4,4,4,4,5,4,3,34,14
99961,Female,Loyal Customer,62,Personal Travel,Business,888,3,5,3,5,5,4,4,3,3,3,3,5,3,4,3,0
101934,Female,Loyal Customer,42,Business travel,Business,1912,2,2,2,2,3,5,5,3,3,4,3,4,3,4,34,20
17692,Male,Loyal Customer,57,Personal Travel,Eco,1050,2,5,2,3,4,2,1,4,3,5,4,3,4,4,55,47
84199,Female,Loyal Customer,45,Business travel,Business,3832,3,3,3,3,4,4,4,5,5,5,5,4,5,4,56,40
93097,Male,Loyal Customer,49,Business travel,Business,1562,1,5,5,5,4,3,4,1,1,1,1,3,1,3,59,42
57634,Male,Loyal Customer,51,Business travel,Eco,200,2,3,3,3,2,2,2,2,1,3,3,2,3,2,8,10
18296,Female,Loyal Customer,43,Personal Travel,Eco,640,1,5,1,3,5,4,5,1,1,1,1,5,1,3,17,6
42144,Male,disloyal Customer,36,Business travel,Business,329,1,1,1,4,5,1,5,5,3,4,5,4,5,5,77,77
21531,Female,Loyal Customer,29,Personal Travel,Eco,399,2,5,5,1,4,5,4,4,3,4,4,4,5,4,47,41
123452,Female,Loyal Customer,24,Business travel,Business,2125,1,3,3,3,1,1,1,1,2,5,2,3,4,1,1,24
111064,Female,Loyal Customer,35,Personal Travel,Eco,319,3,3,3,4,3,3,3,3,4,1,4,4,5,3,55,45
101351,Female,disloyal Customer,11,Business travel,Eco,986,3,3,3,2,4,3,5,4,4,3,5,3,5,4,0,3
19056,Male,Loyal Customer,9,Personal Travel,Business,569,0,4,0,3,1,0,1,1,1,5,3,4,4,1,0,0
37036,Female,disloyal Customer,22,Business travel,Eco,994,3,3,3,4,5,3,3,5,3,3,4,3,4,5,0,0
113636,Female,Loyal Customer,42,Personal Travel,Eco,258,4,4,4,1,3,3,2,4,4,4,4,5,4,5,0,0
100141,Male,Loyal Customer,49,Business travel,Eco,523,1,4,4,4,2,1,2,2,2,1,3,1,2,2,0,34
47178,Male,disloyal Customer,22,Business travel,Eco,954,2,1,1,3,3,1,3,3,1,3,3,2,4,3,4,6
6943,Female,disloyal Customer,22,Business travel,Eco,501,1,0,1,4,3,1,3,3,4,5,5,4,5,3,0,1
32596,Female,Loyal Customer,53,Business travel,Eco,216,4,1,1,1,1,4,3,4,4,4,4,2,4,4,0,0
87540,Female,Loyal Customer,25,Business travel,Business,1742,5,5,5,5,4,4,4,4,4,4,5,3,5,4,0,0
115558,Female,Loyal Customer,33,Business travel,Business,3135,1,4,1,4,5,3,3,1,1,1,1,2,1,4,7,0
82019,Female,Loyal Customer,63,Personal Travel,Eco,1517,1,5,0,1,5,4,4,3,3,0,3,3,3,5,20,17
15765,Female,Loyal Customer,41,Business travel,Business,2849,0,1,1,2,2,4,3,3,3,3,4,5,3,2,0,0
101310,Female,Loyal Customer,22,Personal Travel,Business,1076,3,5,3,1,5,3,4,5,3,5,4,5,5,5,9,0
116168,Male,Loyal Customer,38,Personal Travel,Eco,390,1,1,1,2,4,1,4,4,1,3,2,2,2,4,0,0
121909,Female,Loyal Customer,39,Personal Travel,Eco,366,3,1,3,3,2,3,2,2,4,4,2,4,2,2,2,0
14291,Female,Loyal Customer,19,Business travel,Business,1941,5,5,5,5,5,5,5,5,3,1,1,5,3,5,0,0
14189,Female,Loyal Customer,42,Business travel,Eco,620,4,5,5,5,2,5,5,4,4,4,4,1,4,2,0,0
122651,Female,disloyal Customer,25,Business travel,Business,361,3,5,3,2,5,3,3,5,5,3,5,5,4,5,19,18
36764,Male,Loyal Customer,38,Business travel,Business,2588,1,1,1,1,2,1,1,5,4,5,1,1,1,1,0,0
798,Female,disloyal Customer,48,Business travel,Business,309,2,2,2,3,5,2,5,5,1,3,4,4,4,5,0,5
83486,Female,Loyal Customer,46,Business travel,Business,2235,3,5,5,5,4,3,3,3,3,3,3,1,3,4,8,14
96941,Male,Loyal Customer,53,Business travel,Business,2044,2,2,2,2,5,4,4,5,5,5,5,3,5,4,0,7
13982,Male,disloyal Customer,24,Business travel,Eco,372,3,3,3,2,3,3,3,3,1,4,5,4,3,3,0,0
113663,Male,Loyal Customer,12,Personal Travel,Eco,226,3,5,0,2,3,0,3,3,5,3,4,4,4,3,10,2
62580,Female,Loyal Customer,26,Business travel,Eco,1846,1,4,4,4,1,1,2,1,3,1,2,2,4,1,10,6
31019,Male,Loyal Customer,35,Personal Travel,Eco,391,2,4,2,4,1,2,1,1,4,3,2,5,3,1,0,0
9184,Male,Loyal Customer,32,Business travel,Business,363,5,3,5,5,4,4,4,4,3,4,4,4,4,4,0,0
118669,Female,Loyal Customer,39,Business travel,Eco,325,2,3,3,3,2,2,2,2,2,2,1,5,4,2,117,107
76096,Female,Loyal Customer,36,Personal Travel,Eco,669,2,5,2,4,5,2,2,5,1,5,3,4,1,5,8,0
92015,Female,Loyal Customer,33,Business travel,Business,1535,2,2,2,2,4,5,5,4,4,4,4,4,4,4,5,10
119190,Female,disloyal Customer,48,Business travel,Business,290,5,5,5,5,4,5,3,4,5,5,5,5,5,4,123,105
22143,Female,disloyal Customer,21,Business travel,Eco Plus,350,3,4,3,2,1,3,1,1,4,3,4,1,1,1,0,0
116476,Male,Loyal Customer,26,Personal Travel,Eco,337,4,3,1,2,1,1,1,1,3,3,3,5,4,1,0,0
87359,Male,Loyal Customer,39,Business travel,Business,425,1,1,1,1,5,5,5,4,4,4,4,4,4,3,0,13
116033,Female,Loyal Customer,11,Personal Travel,Eco,296,2,3,2,4,2,2,2,2,4,2,4,4,4,2,0,0
103981,Male,Loyal Customer,35,Personal Travel,Business,1334,2,5,2,3,4,5,4,5,5,2,5,3,5,5,2,9
14633,Female,disloyal Customer,40,Business travel,Business,363,4,4,4,4,4,4,4,4,2,1,3,3,3,4,115,109
87374,Female,Loyal Customer,37,Business travel,Business,3070,1,1,5,1,3,5,4,5,5,5,5,4,5,3,0,0
95595,Male,Loyal Customer,31,Business travel,Business,484,4,4,4,4,4,4,4,4,5,4,4,3,4,4,33,24
105201,Male,Loyal Customer,63,Personal Travel,Eco Plus,281,4,4,4,3,5,4,4,5,3,3,3,3,4,5,1,0
15865,Female,Loyal Customer,28,Business travel,Business,618,1,1,1,1,4,4,4,4,3,1,5,1,2,4,107,97
21965,Male,Loyal Customer,58,Business travel,Eco,503,5,3,3,3,5,5,5,5,1,1,2,3,4,5,2,0
124046,Male,Loyal Customer,30,Business travel,Eco Plus,184,1,2,2,2,1,1,1,1,1,1,4,2,3,1,0,11
93476,Female,disloyal Customer,22,Business travel,Eco Plus,697,2,1,1,3,2,1,2,2,3,1,4,4,4,2,32,22
24642,Female,Loyal Customer,39,Business travel,Eco Plus,126,2,1,1,1,2,2,2,2,2,1,1,4,2,2,0,0
117283,Male,disloyal Customer,45,Business travel,Business,370,4,4,4,3,5,4,5,5,5,3,4,5,4,5,0,0
85156,Female,disloyal Customer,37,Business travel,Business,731,4,4,4,3,3,4,3,3,4,2,4,5,4,3,0,0
71507,Female,Loyal Customer,22,Business travel,Business,2151,1,1,1,1,4,4,4,4,4,4,5,3,4,4,0,17
40985,Male,Loyal Customer,26,Business travel,Eco,984,3,1,3,1,3,4,5,3,2,4,4,5,4,3,9,0
85840,Female,Loyal Customer,8,Personal Travel,Eco,666,2,1,2,3,2,2,2,2,3,1,4,2,4,2,0,0
94996,Female,Loyal Customer,67,Personal Travel,Eco,239,3,4,0,5,4,5,5,2,2,0,2,3,2,4,7,7
128313,Male,Loyal Customer,40,Business travel,Business,2386,5,5,2,5,4,4,5,5,5,5,5,3,5,5,18,36
128354,Male,Loyal Customer,16,Business travel,Business,370,5,5,5,5,5,5,5,5,3,2,4,3,5,5,0,0
71971,Male,Loyal Customer,40,Business travel,Eco,1440,2,1,1,1,2,2,2,2,2,1,4,3,4,2,24,23
82629,Female,Loyal Customer,7,Personal Travel,Eco,408,2,3,2,1,4,2,1,4,4,1,2,2,4,4,0,0
32708,Male,Loyal Customer,73,Business travel,Business,2408,2,2,4,2,3,3,3,4,4,4,5,2,4,1,0,0
3190,Male,Loyal Customer,40,Business travel,Eco,185,5,5,5,5,5,5,5,5,2,4,4,4,4,5,22,23
5903,Male,Loyal Customer,38,Business travel,Eco,108,2,5,5,5,2,1,2,2,3,3,4,2,3,2,0,7
29149,Female,Loyal Customer,53,Personal Travel,Eco,954,3,3,3,3,4,4,4,3,3,3,3,3,3,3,0,0
69903,Female,Loyal Customer,37,Business travel,Business,1514,2,2,2,2,3,4,5,4,4,4,4,4,4,5,43,39
